timestamp,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2022-09-30 12:00:00,18.706546905770665,-14.389623766645194,33.09617067241586
2022-09-30 13:00:00,18.941602837283426,-11.323654268105948,30.265257105389374
2022-09-30 14:00:00,60.08027511596083,23.852014408457165,36.228260707503665
2022-09-30 15:00:00,73.11963060363269,29.51309591690321,43.606534686729475
2022-09-30 16:00:00,78.95252016686209,28.276788384106084,50.675731782756
2022-09-30 17:00:00,79.75888640396079,23.266523696963823,56.492362706996964
2022-09-30 18:00:00,78.78770455093036,17.83627347514671,60.951431075783645
2022-09-30 19:00:00,61.708998488858924,0.6060539304602202,61.102944558398704
2022-09-30 20:00:00,43.57258777368406,-14.024285427771716,57.59687320145578
2022-09-30 21:00:00,23.74522795098892,-27.081316200373486,50.826544151362405
2022-09-30 22:00:00,10.014444865388214,-32.64967942877936,42.66412429416757
2022-09-30 23:00:00,1.83090319016992,-32.66657688319812,34.49748007336804
2022-10-01 00:00:00,-6.085329212808574,-32.46624742894129,26.380918216132716
2022-10-01 01:00:00,-10.614738312429836,-29.596525222850044,18.981786910420208
2022-10-01 02:00:00,-14.688608822820242,-26.936316586592362,12.247707763772118
2022-10-01 03:00:00,-17.481657127853396,-23.78349191330041,6.301834785447015
2022-10-01 04:00:00,-20.236533638882975,-21.230694739463992,0.9941611005810174
2022-10-01 05:00:00,-28.992786932267336,-23.989558426278684,-5.003228505988654
2022-10-01 06:00:00,-37.62868011731189,-26.100361289058586,-11.528318828253301
2022-10-01 07:00:00,-42.44222970540068,-24.7311287017179,-17.711101003682778
2022-10-01 08:00:00,-43.90307648005182,-20.953580381095236,-22.949496098956587
2022-10-01 09:00:00,-44.93817778235825,-17.590945346721334,-27.34723243563692
2022-10-01 10:00:00,-45.45242321542173,-14.484152623827846,-30.968270591593885
2022-10-01 11:00:00,-46.66156225026498,-12.554633326936873,-34.106928923328105
2022-10-01 12:00:00,-48.3694454000688,-11.41001318139255,-36.95943221867625
2022-10-01 13:00:00,-46.32440290604063,-7.491976549891504,-38.83242635614913
2022-10-01 14:00:00,-45.16746758557929,-5.0680329835441285,-40.09943460203516
2022-10-01 15:00:00,-42.8289288862361,-2.18359542736075,-40.64533345887535
2022-10-01 16:00:00,-43.452251228500245,-2.2455342156999123,-41.20671701280033
2022-10-01 17:00:00,-44.96907356243173,-3.0098852397051132,-41.95918832272662
2022-10-01 18:00:00,-43.76237797149588,-1.4425517190154054,-42.319826252480475
2022-10-01 19:00:00,-44.98263210427831,-2.1302446814382705,-42.85238742284004
2022-10-01 20:00:00,-46.52690377976978,-2.9396130855437974,-43.587290694225985
2022-10-01 21:00:00,-44.16726587561425,-0.4639801451106109,-43.70328573050364
2022-10-01 22:00:00,-39.222623462097545,3.584529814724881,-42.807153276822426
2022-10-01 23:00:00,-35.68340079097106,5.69900198868109,-41.38240277965215
2022-10-02 00:00:00,-35.27194826183768,4.888363614251588,-40.16031187608927
2022-10-02 01:00:00,-32.16244045968051,6.398297133127002,-38.56073759280751
2022-10-02 02:00:00,-28.71353901400653,7.877758863040789,-36.59129787704732
2022-10-02 03:00:00,-26.170798120507243,8.336399805232062,-34.507197925739305
2022-10-02 04:00:00,-21.830237043031957,10.14156870616588,-31.971805749197838
2022-10-02 05:00:00,-18.499823241101694,10.777586006476916,-29.27740924757861
2022-10-02 06:00:00,-19.748076550233236,7.623466157876301,-27.371542708109537
2022-10-02 07:00:00,-20.134051917211764,5.789992632718221,-25.924044549929985
2022-10-02 08:00:00,-20.294755672912288,4.503431101614158,-24.798186774526446
2022-10-02 09:00:00,-21.90448362199095,2.3149625220284022,-24.21944614401935
2022-10-02 10:00:00,-35.583849010905396,-9.091522293508834,-26.492326717396562
2022-10-02 11:00:00,-39.051342133148864,-10.047212332601841,-29.004129800547023
2022-10-02 12:00:00,-43.70819466900139,-11.763251894763489,-31.944942774237898
2022-10-02 13:00:00,-46.77885469374087,-11.867129535602373,-34.911725158138495
2022-10-02 14:00:00,-53.11878656846238,-14.56564912825911,-38.55313744020327
2022-10-02 15:00:00,-54.17008605357478,-12.493558890697201,-41.676527162877576
2022-10-02 16:00:00,-50.07671572363688,-6.720150848607446,-43.356564875029434
2022-10-02 17:00:00,-46.46650574179512,-2.487952693412538,-43.97855304838258
2022-10-02 18:00:00,-41.513019223351876,1.9724270600245717,-43.48544628337645
2022-10-02 19:00:00,-33.62509651832079,7.88827981204453,-41.51337633036532
2022-10-02 20:00:00,-29.479002130981826,9.6274993595068,-39.106501490488625
2022-10-02 21:00:00,-28.559082002655487,8.437935590266513,-36.997017592922
2022-10-02 22:00:00,-29.77043709296413,5.781264399966297,-35.55170149293043
2022-10-02 23:00:00,-39.330667581463786,-3.0231728708266843,-36.3074947106371
2022-10-03 00:00:00,-43.61254995756826,-5.844044197544925,-37.76850576002334
2022-10-03 01:00:00,-36.3472150675334,1.1370325539919506,-37.48424762152535
2022-10-03 02:00:00,-36.75018955462656,0.5872464535190289,-37.33743600814559
2022-10-03 03:00:00,-34.2459651265126,2.4731767053063933,-36.719141831818995
2022-10-03 04:00:00,-37.42988085803154,-0.5685912209700348,-36.8612896370615
2022-10-03 05:00:00,-27.906967190610885,7.163457957160496,-35.07042514777138
2022-10-03 06:00:00,-23.972981072940456,8.877955259864741,-32.8509363328052
2022-10-03 07:00:00,-20.386262820371485,9.97173880994697,-30.358001630318455
2022-10-03 08:00:00,-17.535286835362058,10.258171835965122,-27.79345867132718
2022-10-03 09:00:00,-16.43397759542131,9.087584860724697,-25.521562456146007
2022-10-03 10:00:00,-11.0282911242939,11.594617065481685,-22.622908189775586
2022-10-03 11:00:00,-5.470806953195279,13.721680989264247,-19.192487942459525
2022-10-03 12:00:00,-0.623538078933052,14.855159890821179,-15.478697969754231
2022-10-03 13:00:00,-2.84948368366895,10.103371428868225,-12.952855112537176
2022-10-03 14:00:00,14.289157038358098,21.79360972071622,-7.504452682358121
2022-10-03 15:00:00,21.435509090795676,23.151969418523038,-1.7164603277273613
2022-10-03 16:00:00,32.66144862942019,27.502327165718043,5.159121463702149
2022-10-03 17:00:00,51.973379052789824,37.45140607127014,14.521972981519685
2022-10-03 18:00:00,71.72861366879079,45.765312549816876,25.96330111897391
2022-10-03 19:00:00,80.98837168794853,44.0200564551797,36.96831523276883
2022-10-03 20:00:00,91.20512373500242,43.38944680178687,47.81567693321555
2022-10-03 21:00:00,94.98742093728288,37.73739520325387,57.25002573402901
2022-10-03 22:00:00,94.21984842126403,29.57585814978802,64.64399027147601
2022-10-03 23:00:00,101.21596854778909,29.25758262105046,71.95838592673863
2022-10-04 00:00:00,100.20704877742901,22.59893028055231,77.6081184968767
2022-10-04 01:00:00,93.88715951258928,13.023232812570058,80.86392670001922
2022-10-04 02:00:00,90.85719317104304,7.994613176819044,82.86257999422399
2022-10-04 03:00:00,91.47636833740034,6.891030674541071,84.58533766285927
2022-10-04 04:00:00,90.65576348668401,4.856340659059782,85.79942282762423
2022-10-04 05:00:00,90.33585070066329,3.6291422984312476,86.70670840223204
2022-10-04 06:00:00,107.41927115946964,16.570050205790082,90.84922095367956
2022-10-04 07:00:00,129.55107612110805,30.96148413394279,98.58959198716526
2022-10-04 08:00:00,139.24806204693596,32.526776047816554,106.7212859991194
2022-10-04 09:00:00,149.50241783443926,34.22490546825587,115.27751236618339
2022-10-04 10:00:00,157.65152943052817,33.89921365147582,123.75231577905235
2022-10-04 11:00:00,160.18941994677516,29.149683334178235,131.03973661259693
2022-10-04 12:00:00,163.85426955412913,26.25162635322576,137.60264320090337
2022-10-04 13:00:00,174.11186660200474,29.20737872088108,144.90448788112366
2022-10-04 14:00:00,181.20130170672928,29.0374510604845,152.16385064624478
2022-10-04 15:00:00,183.8371690770182,25.338654744618708,158.49851433239948
2022-10-04 16:00:00,175.52695497594686,13.622752514837913,161.90420246110895
2022-10-04 17:00:00,169.33716381441263,5.946369082642946,163.3907947317697
2022-10-04 18:00:00,170.37550790364185,5.587770537497704,164.78773736614414
2022-10-04 19:00:00,177.06508794046022,9.82188045945287,167.24320748100735
2022-10-04 20:00:00,188.99948725203285,17.405023816820403,171.59446343521245
2022-10-04 21:00:00,192.88541848188106,17.032764037334886,175.85265444454618
2022-10-04 22:00:00,194.70504644278844,15.081913598593815,179.62313284419463
2022-10-04 23:00:00,197.07079431594684,13.958129177401759,183.11266513854508
