fundingTime,symbol,fundingRate,markPrice
2022-07-27 16:00:00.003,BTCUSDT,2.951e-05,
2022-07-28 00:00:00.009,BTCUSDT,9.229e-05,
2022-07-28 08:00:00.008,BTCUSDT,0.0001,
2022-07-28 16:00:00.013,BTCUSDT,0.0001,
2022-07-29 00:00:00.000,BTCUSDT,0.0001,
2022-07-29 08:00:00.000,BTCUSDT,0.0001,
2022-07-29 16:00:00.000,BTCUSDT,0.0001,
2022-07-30 00:00:00.005,BTCUSDT,0.0001,
2022-07-30 08:00:00.009,BTCUSDT,0.0001,
2022-07-30 16:00:00.000,BTCUSDT,0.0001,
2022-07-31 00:00:00.022,BTCUSDT,0.0001,
2022-07-31 08:00:00.011,BTCUSDT,0.0001,
2022-07-31 16:00:00.019,BTCUSDT,6.281e-05,
2022-08-01 00:00:00.010,BTCUSDT,0.0001,
2022-08-01 08:00:00.019,BTCUSDT,0.0001,
2022-08-01 16:00:00.017,BTCUSDT,6.449e-05,
2022-08-02 00:00:00.000,BTCUSDT,0.0001,
2022-08-02 08:00:00.007,BTCUSDT,9.733e-05,
2022-08-02 16:00:00.014,BTCUSDT,5.885e-05,
2022-08-03 00:00:00.001,BTCUSDT,3.28e-06,
2022-08-03 08:00:00.020,BTCUSDT,-3.96e-05,
2022-08-03 16:00:00.008,BTCUSDT,4.382e-05,
2022-08-04 00:00:00.001,BTCUSDT,-1.91e-06,
2022-08-04 08:00:00.009,BTCUSDT,1.778e-05,
2022-08-04 16:00:00.015,BTCUSDT,1.436e-05,
2022-08-05 00:00:00.005,BTCUSDT,1.692e-05,
2022-08-05 08:00:00.000,BTCUSDT,6.774e-05,
2022-08-05 16:00:00.000,BTCUSDT,2.115e-05,
2022-08-06 00:00:00.021,BTCUSDT,6.888e-05,
2022-08-06 08:00:00.000,BTCUSDT,8.589e-05,
2022-08-06 16:00:00.015,BTCUSDT,0.0001,
2022-08-07 00:00:00.013,BTCUSDT,0.0001,
2022-08-07 08:00:00.000,BTCUSDT,-7.37e-06,
2022-08-07 16:00:00.014,BTCUSDT,2.401e-05,
2022-08-08 00:00:00.009,BTCUSDT,0.0001,
2022-08-08 08:00:00.006,BTCUSDT,2.79e-05,
2022-08-08 16:00:00.000,BTCUSDT,0.0001,
2022-08-09 00:00:00.020,BTCUSDT,0.0001,
2022-08-09 08:00:00.000,BTCUSDT,7.92e-05,
2022-08-09 16:00:00.000,BTCUSDT,0.0001,
2022-08-10 00:00:00.000,BTCUSDT,-1.314e-05,
2022-08-10 08:00:00.016,BTCUSDT,5.81e-06,
2022-08-10 16:00:00.018,BTCUSDT,9.44e-05,
2022-08-11 00:00:00.012,BTCUSDT,7.206e-05,
2022-08-11 08:00:00.000,BTCUSDT,0.0001,
2022-08-11 16:00:00.000,BTCUSDT,4.911e-05,
2022-08-12 00:00:00.006,BTCUSDT,9.024e-05,
2022-08-12 08:00:00.000,BTCUSDT,1.412e-05,
2022-08-12 16:00:00.005,BTCUSDT,-3.384e-05,
2022-08-13 00:00:00.012,BTCUSDT,-3.559e-05,
2022-08-13 08:00:00.006,BTCUSDT,8.455e-05,
2022-08-13 16:00:00.018,BTCUSDT,2.154e-05,
2022-08-14 00:00:00.000,BTCUSDT,2.396e-05,
2022-08-14 08:00:00.000,BTCUSDT,-3.33e-06,
2022-08-14 16:00:00.000,BTCUSDT,1.239e-05,
2022-08-15 00:00:00.010,BTCUSDT,-3.766e-05,
2022-08-15 08:00:00.002,BTCUSDT,1.077e-05,
2022-08-15 16:00:00.010,BTCUSDT,-1.339e-05,
2022-08-16 00:00:00.010,BTCUSDT,3.243e-05,
2022-08-16 08:00:00.002,BTCUSDT,1.56e-06,
2022-08-16 16:00:00.000,BTCUSDT,2.87e-05,
2022-08-17 00:00:00.020,BTCUSDT,4.66e-06,
2022-08-17 08:00:00.016,BTCUSDT,2.62e-06,
2022-08-17 16:00:00.001,BTCUSDT,9.364e-05,
2022-08-18 00:00:00.005,BTCUSDT,8.391e-05,
2022-08-18 08:00:00.012,BTCUSDT,0.0001,
2022-08-18 16:00:00.013,BTCUSDT,7.171e-05,
2022-08-19 00:00:00.000,BTCUSDT,0.0001,
2022-08-19 08:00:00.000,BTCUSDT,2.108e-05,
2022-08-19 16:00:00.009,BTCUSDT,-6.746e-05,
2022-08-20 00:00:00.000,BTCUSDT,1.07e-05,
2022-08-20 08:00:00.005,BTCUSDT,-6.722e-05,
2022-08-20 16:00:00.000,BTCUSDT,-4.567e-05,
2022-08-21 00:00:00.010,BTCUSDT,-1.957e-05,
2022-08-21 08:00:00.013,BTCUSDT,-3.589e-05,
2022-08-21 16:00:00.000,BTCUSDT,-3.234e-05,
2022-08-22 00:00:00.011,BTCUSDT,-8.092e-05,
2022-08-22 08:00:00.005,BTCUSDT,-3.215e-05,
2022-08-22 16:00:00.005,BTCUSDT,4.021e-05,
2022-08-23 00:00:00.000,BTCUSDT,-3.345e-05,
2022-08-23 08:00:00.021,BTCUSDT,-4.031e-05,
2022-08-23 16:00:00.005,BTCUSDT,8.46e-06,
2022-08-24 00:00:00.017,BTCUSDT,2.509e-05,
2022-08-24 08:00:00.021,BTCUSDT,-4.353e-05,
2022-08-24 16:00:00.000,BTCUSDT,-3.538e-05,
2022-08-25 00:00:00.003,BTCUSDT,1.28e-06,
2022-08-25 08:00:00.000,BTCUSDT,1.547e-05,
2022-08-25 16:00:00.004,BTCUSDT,4.481e-05,
2022-08-26 00:00:00.001,BTCUSDT,-1.707e-05,
2022-08-26 08:00:00.004,BTCUSDT,3.207e-05,
2022-08-26 16:00:00.000,BTCUSDT,2.599e-05,
2022-08-27 00:00:00.010,BTCUSDT,-2.808e-05,
2022-08-27 08:00:00.007,BTCUSDT,-6.29e-05,
2022-08-27 16:00:00.008,BTCUSDT,-4.396e-05,
2022-08-28 00:00:00.019,BTCUSDT,-1.396e-05,
2022-08-28 08:00:00.000,BTCUSDT,-8.758e-05,
2022-08-28 16:00:00.000,BTCUSDT,-2.443e-05,
2022-08-29 00:00:00.000,BTCUSDT,-0.00013623,
2022-08-29 08:00:00.000,BTCUSDT,-0.00010056,
2022-08-29 16:00:00.001,BTCUSDT,-6.193e-05,
2022-08-30 00:00:00.001,BTCUSDT,1.123e-05,
2022-08-30 08:00:00.005,BTCUSDT,-3.356e-05,
2022-08-30 16:00:00.010,BTCUSDT,-5.903e-05,
2022-08-31 00:00:00.000,BTCUSDT,-2.089e-05,
2022-08-31 08:00:00.005,BTCUSDT,5.779e-05,
2022-08-31 16:00:00.013,BTCUSDT,4.95e-05,
2022-09-01 00:00:00.012,BTCUSDT,9.39e-05,
2022-09-01 08:00:00.000,BTCUSDT,2.266e-05,
2022-09-01 16:00:00.013,BTCUSDT,3.63e-05,
2022-09-02 00:00:00.002,BTCUSDT,2.498e-05,
2022-09-02 08:00:00.013,BTCUSDT,4.905e-05,
2022-09-02 16:00:00.000,BTCUSDT,4.443e-05,
2022-09-03 00:00:00.000,BTCUSDT,-1.99e-06,
2022-09-03 08:00:00.002,BTCUSDT,9.442e-05,
2022-09-03 16:00:00.007,BTCUSDT,1.115e-05,
2022-09-04 00:00:00.008,BTCUSDT,5.88e-06,
2022-09-04 08:00:00.009,BTCUSDT,5.463e-05,
2022-09-04 16:00:00.000,BTCUSDT,2.119e-05,
2022-09-05 00:00:00.015,BTCUSDT,8.292e-05,
2022-09-05 08:00:00.013,BTCUSDT,-7.37e-06,
2022-09-05 16:00:00.007,BTCUSDT,4.712e-05,
2022-09-06 00:00:00.018,BTCUSDT,-2.45e-06,
2022-09-06 08:00:00.020,BTCUSDT,3.43e-06,
2022-09-06 16:00:00.028,BTCUSDT,3.473e-05,
2022-09-07 00:00:00.013,BTCUSDT,-8.601e-05,
2022-09-07 08:00:00.022,BTCUSDT,2.729e-05,
2022-09-07 16:00:00.021,BTCUSDT,-3.48e-05,
2022-09-08 00:00:00.010,BTCUSDT,6.2e-06,
2022-09-08 08:00:00.000,BTCUSDT,3.327e-05,
2022-09-08 16:00:00.003,BTCUSDT,5.667e-05,
2022-09-09 00:00:00.011,BTCUSDT,1.312e-05,
2022-09-09 08:00:00.000,BTCUSDT,0.0001,
2022-09-09 16:00:00.000,BTCUSDT,0.0001,
2022-09-10 00:00:00.003,BTCUSDT,0.0001,
2022-09-10 08:00:00.000,BTCUSDT,9.764e-05,
2022-09-10 16:00:00.012,BTCUSDT,0.0001,
2022-09-11 00:00:00.009,BTCUSDT,7.115e-05,
2022-09-11 08:00:00.012,BTCUSDT,0.0001,
2022-09-11 16:00:00.005,BTCUSDT,6.712e-05,
2022-09-12 00:00:00.007,BTCUSDT,0.0001,
2022-09-12 08:00:00.013,BTCUSDT,8.246e-05,
2022-09-12 16:00:00.000,BTCUSDT,0.0001,
2022-09-13 00:00:00.004,BTCUSDT,9.965e-05,
2022-09-13 08:00:00.000,BTCUSDT,0.0001,
2022-09-13 16:00:00.000,BTCUSDT,0.0001,
2022-09-14 00:00:00.000,BTCUSDT,-3.953e-05,
2022-09-14 08:00:00.000,BTCUSDT,7.27e-06,
2022-09-14 16:00:00.000,BTCUSDT,1.004e-05,
2022-09-15 00:00:00.019,BTCUSDT,3.24e-06,
2022-09-15 08:00:00.012,BTCUSDT,0.0001,
2022-09-15 16:00:00.007,BTCUSDT,8.13e-06,
2022-09-16 00:00:00.000,BTCUSDT,8.055e-05,
2022-09-16 08:00:00.000,BTCUSDT,4.349e-05,
2022-09-16 16:00:00.000,BTCUSDT,2.919e-05,
2022-09-17 00:00:00.000,BTCUSDT,3.024e-05,
2022-09-17 08:00:00.012,BTCUSDT,4.336e-05,
2022-09-17 16:00:00.017,BTCUSDT,1.467e-05,
2022-09-18 00:00:00.000,BTCUSDT,6.428e-05,
2022-09-18 08:00:00.004,BTCUSDT,7.82e-05,
2022-09-18 16:00:00.000,BTCUSDT,3.564e-05,
2022-09-19 00:00:00.018,BTCUSDT,3.581e-05,
2022-09-19 08:00:00.006,BTCUSDT,-9.289e-05,
2022-09-19 16:00:00.010,BTCUSDT,6e-06,
2022-09-20 00:00:00.007,BTCUSDT,7.813e-05,
2022-09-20 08:00:00.001,BTCUSDT,5.855e-05,
2022-09-20 16:00:00.000,BTCUSDT,1.721e-05,
2022-09-21 00:00:00.001,BTCUSDT,5.185e-05,
2022-09-21 08:00:00.005,BTCUSDT,1.478e-05,
2022-09-21 16:00:00.000,BTCUSDT,2.732e-05,
2022-09-22 00:00:00.000,BTCUSDT,-0.00011779,
2022-09-22 08:00:00.000,BTCUSDT,-6.911e-05,
2022-09-22 16:00:00.011,BTCUSDT,7.743e-05,
2022-09-23 00:00:00.023,BTCUSDT,7.261e-05,
2022-09-23 08:00:00.004,BTCUSDT,2.959e-05,
2022-09-23 16:00:00.005,BTCUSDT,-5.008e-05,
2022-09-24 00:00:00.000,BTCUSDT,2.947e-05,
2022-09-24 08:00:00.005,BTCUSDT,1.676e-05,
2022-09-24 16:00:00.000,BTCUSDT,5.345e-05,
2022-09-25 00:00:00.010,BTCUSDT,9.99e-06,
2022-09-25 08:00:00.000,BTCUSDT,3.653e-05,
2022-09-25 16:00:00.003,BTCUSDT,2.593e-05,
2022-09-26 00:00:00.001,BTCUSDT,-6.6e-06,
2022-09-26 08:00:00.006,BTCUSDT,3.696e-05,
2022-09-26 16:00:00.000,BTCUSDT,4.497e-05,
2022-09-27 00:00:00.026,BTCUSDT,2.244e-05,
2022-09-27 08:00:00.004,BTCUSDT,0.0001,
2022-09-27 16:00:00.006,BTCUSDT,8.538e-05,
2022-09-28 00:00:00.011,BTCUSDT,1.141e-05,
2022-09-28 08:00:00.000,BTCUSDT,-1.071e-05,
2022-09-28 16:00:00.000,BTCUSDT,5.332e-05,
2022-09-29 00:00:00.010,BTCUSDT,5.681e-05,
2022-09-29 08:00:00.000,BTCUSDT,7.641e-05,
2022-09-29 16:00:00.000,BTCUSDT,6.685e-05,
2022-09-30 00:00:00.006,BTCUSDT,0.0001,
2022-09-30 08:00:00.002,BTCUSDT,0.0001,
2022-09-30 16:00:00.007,BTCUSDT,0.0001,
2022-10-01 00:00:00.008,BTCUSDT,3.198e-05,
2022-10-01 08:00:00.011,BTCUSDT,0.0001,
2022-10-01 16:00:00.000,BTCUSDT,7.005e-05,
2022-10-02 00:00:00.000,BTCUSDT,4.262e-05,
2022-10-02 08:00:00.000,BTCUSDT,5.816e-05,
2022-10-02 16:00:00.006,BTCUSDT,5.384e-05,
2022-10-03 00:00:00.000,BTCUSDT,3.996e-05,
2022-10-03 08:00:00.014,BTCUSDT,8.316e-05,
2022-10-03 16:00:00.010,BTCUSDT,0.0001,
2022-10-04 00:00:00.006,BTCUSDT,0.0001,
2022-10-04 08:00:00.004,BTCUSDT,0.0001,
2022-10-04 16:00:00.013,BTCUSDT,0.0001,
2022-10-05 00:00:00.000,BTCUSDT,0.0001,
2022-10-05 08:00:00.000,BTCUSDT,0.0001,
2022-10-05 16:00:00.012,BTCUSDT,0.0001,
2022-10-06 00:00:00.008,BTCUSDT,0.0001,
2022-10-06 08:00:00.002,BTCUSDT,0.0001,
2022-10-06 16:00:00.006,BTCUSDT,0.0001,
2022-10-07 00:00:00.000,BTCUSDT,0.0001,
2022-10-07 08:00:00.000,BTCUSDT,0.0001,
2022-10-07 16:00:00.007,BTCUSDT,7.513e-05,
2022-10-08 00:00:00.010,BTCUSDT,3.85e-05,
2022-10-08 08:00:00.004,BTCUSDT,7.345e-05,
2022-10-08 16:00:00.018,BTCUSDT,4.149e-05,
2022-10-09 00:00:00.000,BTCUSDT,3.246e-05,
2022-10-09 08:00:00.007,BTCUSDT,1.776e-05,
2022-10-09 16:00:00.011,BTCUSDT,1.951e-05,
2022-10-10 00:00:00.018,BTCUSDT,6.241e-05,
2022-10-10 08:00:00.000,BTCUSDT,6.069e-05,
2022-10-10 16:00:00.026,BTCUSDT,0.0001,
2022-10-11 00:00:00.020,BTCUSDT,0.0001,
2022-10-11 08:00:00.027,BTCUSDT,0.0001,
2022-10-11 16:00:00.000,BTCUSDT,0.0001,
2022-10-12 00:00:00.014,BTCUSDT,0.0001,
2022-10-12 08:00:00.000,BTCUSDT,0.0001,
2022-10-12 16:00:00.000,BTCUSDT,0.0001,
2022-10-13 00:00:00.013,BTCUSDT,7.466e-05,
2022-10-13 08:00:00.016,BTCUSDT,0.0001,
2022-10-13 16:00:00.009,BTCUSDT,3.936e-05,
2022-10-14 00:00:00.020,BTCUSDT,3.235e-05,
2022-10-14 08:00:00.000,BTCUSDT,0.0001,
2022-10-14 16:00:00.009,BTCUSDT,8.395e-05,
2022-10-15 00:00:00.001,BTCUSDT,4.317e-05,
2022-10-15 08:00:00.005,BTCUSDT,3.772e-05,
2022-10-15 16:00:00.004,BTCUSDT,4.563e-05,
2022-10-16 00:00:00.012,BTCUSDT,2.735e-05,
2022-10-16 08:00:00.000,BTCUSDT,4.61e-06,
2022-10-16 16:00:00.010,BTCUSDT,3.394e-05,
2022-10-17 00:00:00.012,BTCUSDT,3.31e-06,
2022-10-17 08:00:00.010,BTCUSDT,4.84e-05,
2022-10-17 16:00:00.017,BTCUSDT,6.458e-05,
2022-10-18 00:00:00.010,BTCUSDT,0.0001,
2022-10-18 08:00:00.008,BTCUSDT,0.0001,
2022-10-18 16:00:00.000,BTCUSDT,0.0001,
2022-10-19 00:00:00.007,BTCUSDT,7.598e-05,
2022-10-19 08:00:00.022,BTCUSDT,0.0001,
2022-10-19 16:00:00.016,BTCUSDT,0.0001,
2022-10-20 00:00:00.000,BTCUSDT,0.0001,
2022-10-20 08:00:00.013,BTCUSDT,6.021e-05,
2022-10-20 16:00:00.000,BTCUSDT,2.095e-05,
2022-10-21 00:00:00.005,BTCUSDT,4.708e-05,
2022-10-21 08:00:00.018,BTCUSDT,4.483e-05,
2022-10-21 16:00:00.000,BTCUSDT,-8.9e-06,
2022-10-22 00:00:00.000,BTCUSDT,3.721e-05,
2022-10-22 08:00:00.015,BTCUSDT,8.36e-05,
2022-10-22 16:00:00.000,BTCUSDT,-3.19e-06,
2022-10-23 00:00:00.025,BTCUSDT,4.152e-05,
2022-10-23 08:00:00.000,BTCUSDT,1.171e-05,
2022-10-23 16:00:00.004,BTCUSDT,5.174e-05,
2022-10-24 00:00:00.009,BTCUSDT,0.0001,
2022-10-24 08:00:00.012,BTCUSDT,0.0001,
2022-10-24 16:00:00.002,BTCUSDT,2.328e-05,
2022-10-25 00:00:00.013,BTCUSDT,4.327e-05,
2022-10-25 08:00:00.013,BTCUSDT,9.019e-05,
2022-10-25 16:00:00.000,BTCUSDT,-1.66e-06,
2022-10-26 00:00:00.006,BTCUSDT,2.243e-05,
2022-10-26 08:00:00.013,BTCUSDT,5.665e-05,
2022-10-26 16:00:00.000,BTCUSDT,6.122e-05,
2022-10-27 00:00:00.009,BTCUSDT,1.3e-07,
2022-10-27 08:00:00.006,BTCUSDT,-2.276e-05,
2022-10-27 16:00:00.009,BTCUSDT,1.376e-05,
2022-10-28 00:00:00.000,BTCUSDT,-1.228e-05,
2022-10-28 08:00:00.000,BTCUSDT,3.541e-05,
2022-10-28 16:00:00.007,BTCUSDT,-2.629e-05,
2022-10-29 00:00:00.000,BTCUSDT,2.484e-05,
2022-10-29 08:00:00.003,BTCUSDT,4.755e-05,
2022-10-29 16:00:00.010,BTCUSDT,4.205e-05,
2022-10-30 00:00:00.000,BTCUSDT,-2.515e-05,
2022-10-30 08:00:00.013,BTCUSDT,3.212e-05,
2022-10-30 16:00:00.009,BTCUSDT,5.135e-05,
2022-10-31 00:00:00.012,BTCUSDT,1.504e-05,
2022-10-31 08:00:00.000,BTCUSDT,3.842e-05,
2022-10-31 16:00:00.010,BTCUSDT,-4.34e-06,
2022-11-01 00:00:00.000,BTCUSDT,7.22e-06,
2022-11-01 08:00:00.000,BTCUSDT,-1.088e-05,
2022-11-01 16:00:00.000,BTCUSDT,1.302e-05,
2022-11-02 00:00:00.000,BTCUSDT,4.787e-05,
2022-11-02 08:00:00.000,BTCUSDT,1.203e-05,
2022-11-02 16:00:00.019,BTCUSDT,6.046e-05,
2022-11-03 00:00:00.011,BTCUSDT,2.68e-05,
2022-11-03 08:00:00.016,BTCUSDT,4.4e-06,
2022-11-03 16:00:00.005,BTCUSDT,6.94e-05,
2022-11-04 00:00:00.000,BTCUSDT,4.429e-05,
2022-11-04 08:00:00.004,BTCUSDT,1.148e-05,
2022-11-04 16:00:00.020,BTCUSDT,6.899e-05,
2022-11-05 00:00:00.009,BTCUSDT,4.409e-05,
2022-11-05 08:00:00.007,BTCUSDT,4.541e-05,
2022-11-05 16:00:00.018,BTCUSDT,0.0001,
2022-11-06 00:00:00.009,BTCUSDT,6.491e-05,
2022-11-06 08:00:00.000,BTCUSDT,9.732e-05,
2022-11-06 16:00:00.010,BTCUSDT,6.866e-05,
2022-11-07 00:00:00.012,BTCUSDT,7.813e-05,
2022-11-07 08:00:00.014,BTCUSDT,0.0001,
