timestamp,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-02-24 08:00:00,9704.791142281249,9847.0635,9989.335857718752,2.889640301776294,0.20456840194432044
2020-02-24 09:00:00,9688.231818681854,9839.2885,9990.345181318147,3.0704797672747723,0.11839324486023003
2020-02-24 10:00:00,9679.655495235253,9831.563,9983.470504764748,3.0902005055502872,0.24470319909434848
2020-02-24 11:00:00,9677.909415687738,9828.6755,9979.44158431226,3.067882021585945,0.45862630492491985
2020-02-24 12:00:00,9675.347453069462,9824.649000000001,9973.95054693054,3.0393258208112917,0.4175862524336421
2020-02-24 13:00:00,9669.183562039281,9818.1065,9967.029437960718,3.033638674844658,0.29856528207956606
2020-02-24 14:00:00,9662.229790322495,9811.0265,9959.823209677505,3.0332546686629502,0.2762164897855001
2020-02-24 15:00:00,9651.134642457311,9802.415500000001,9953.69635754269,3.0866036548377234,0.19386245720526069
2020-02-24 16:00:00,9632.016904531987,9791.567,9951.117095468011,3.258928738740427,0.08421522841833716
2020-02-24 17:00:00,9604.980278595402,9778.639500000001,9952.2987214046,3.5518074146122167,0.015518097343192495
2020-02-24 18:00:00,9583.967363912701,9762.616,9941.264636087299,3.6598517464437537,0.03557999760235166
2020-02-24 19:00:00,9575.483003195914,9745.880000000001,9916.276996804088,3.496800633787557,0.0965891342613628
2020-02-24 20:00:00,9576.353085069813,9728.1895,9880.025914930187,3.1215760122721075,0.08574002139788899
2020-02-24 21:00:00,9575.982130436792,9714.244999999999,9852.507869563206,2.8466004216119023,0.14858605818398718
2020-02-24 22:00:00,9567.985439888276,9708.953,9849.920560111723,2.9038673915039714,0.2584089561243144
2020-02-24 23:00:00,9563.793517436961,9704.139000000001,9844.48448256304,2.892487062747961,0.3532585472371751
2020-02-25 00:00:00,9555.622554554377,9697.283,9838.943445445622,2.9216522905564957,0.24624885664503798
2020-02-25 01:00:00,9544.317076713203,9688.8645,9833.411923286796,2.983784596983401,0.18091959751860587
2020-02-25 02:00:00,9536.467771337622,9683.0565,9829.645228662379,3.027736720577399,0.2681728308165487
2020-02-25 03:00:00,9526.685350050586,9674.6515,9822.617649949414,3.0588419634425925,0.2097934222477228
2020-02-25 04:00:00,9518.418921387227,9665.663499999999,9812.90807861277,3.046755737208768,0.22011363414350651
2020-02-25 05:00:00,9506.615041714193,9657.6595,9808.703958285807,3.1279723267486745,0.18969566621694503
2020-02-25 06:00:00,9495.621621048036,9647.282,9798.942378951962,3.1441058518236153,0.1675730316092115
