,timestamp,open,high,low,close,volume
6985,1602982800000,11368.01,11397.0,11367.03,11386.99,4060.051
6986,1602986400000,11387.0,11394.25,11364.0,11373.0,3355.287
6987,1602990000000,11373.0,11381.82,11359.77,11364.54,1436.735
6988,1602993600000,11364.54,11382.7,11360.52,11367.74,2228.78
6989,1602997200000,11367.21,11391.0,11366.69,11386.88,1967.39
6990,1603000800000,11386.88,11468.0,11375.5,11446.16,10133.509
6991,1603004400000,11446.16,11455.0,11427.03,11452.44,5419.082
6992,1603008000000,11452.45,11477.52,11415.09,11427.67,5720.455
6993,1603011600000,11427.06,11434.66,11398.0,11407.26,3243.429
6994,1603015200000,11407.26,11420.0,11401.9,11419.24,2761.418
6995,1603018800000,11419.25,11430.0,11408.0,11417.81,2391.506
6996,1603022400000,11417.81,11429.55,11410.0,11418.0,2205.498
6997,1603026000000,11418.0,11439.99,11416.35,11435.0,2847.267
6998,1603029600000,11434.6,11489.0,11417.43,11429.98,9638.367
6999,1603033200000,11429.99,11455.88,11425.0,11445.55,2939.131
7000,1603036800000,11445.54,11462.69,11427.01,11454.8,3095.259
7001,1603040400000,11454.79,11464.95,11439.6,11460.53,2990.817
7002,1603044000000,11460.53,11474.98,11436.0,11436.01,3031.943
7003,1603047600000,11436.01,11448.72,11428.69,11430.44,1886.615
7004,1603051200000,11430.44,11440.2,11411.0,11435.68,3344.582
7005,1603054800000,11435.68,11456.0,11434.15,11451.46,1965.468
7006,1603058400000,11451.47,11473.32,11442.43,11457.04,3091.661
7007,1603062000000,11457.05,11529.93,11450.07,11501.1,8293.366
7008,1603065600000,11501.5,11543.0,11440.02,11465.51,12764.633
7009,1603069200000,11465.49,11476.18,11455.5,11459.47,2647.65
7010,1603072800000,11459.48,11471.58,11433.08,11452.0,3807.848
7011,1603076400000,11452.0,11457.1,11404.01,11412.59,4611.069
7012,1603080000000,11412.59,11442.64,11405.0,11438.97,2887.862
7013,1603083600000,11438.96,11447.0,11418.01,11436.99,2179.22
7014,1603087200000,11436.99,11455.55,11418.94,11448.0,3881.672
7015,1603090800000,11448.0,11464.0,11440.66,11459.05,3192.179
7016,1603094400000,11459.05,11468.0,11442.62,11462.54,2785.234
7017,1603098000000,11462.54,11482.99,11452.56,11482.99,4276.97
7018,1603101600000,11482.98,11490.0,11457.28,11475.92,4487.305
7019,1603105200000,11475.93,11529.99,11469.19,11474.34,8499.112
7020,1603108800000,11474.34,11526.0,11469.6,11510.0,10386.284
7021,1603112400000,11510.0,11700.0,11510.0,11635.38,39014.233
7022,1603116000000,11635.38,11681.46,11605.55,11645.44,16221.783
7023,1603119600000,11645.44,11829.0,11628.93,11801.12,38675.496
7024,1603123200000,11801.12,11830.0,11740.89,11757.0,16913.151
7025,1603126800000,11757.01,11772.4,11720.0,11720.01,7869.886
7026,1603130400000,11720.01,11746.0,11656.01,11665.0,13519.964
7027,1603134000000,11665.01,11693.79,11658.0,11687.69,8259.677
7028,1603137600000,11687.68,11725.3,11658.01,11718.4,6275.802
7029,1603141200000,11718.41,11753.4,11692.49,11741.56,5663.71
7030,1603144800000,11741.55,11774.0,11705.44,11728.67,6543.845
7031,1603148400000,11728.67,11745.0,11700.0,11745.0,4797.063
7032,1603152000000,11744.99,11749.31,11696.04,11721.43,4021.186
7033,1603155600000,11721.42,11730.54,11673.0,11694.54,5229.155
7034,1603159200000,11694.53,11723.85,11687.31,11713.0,2641.293
7035,1603162800000,11713.0,11761.65,11700.86,11737.91,4480.409
7036,1603166400000,11737.92,11750.0,11716.24,11719.96,3549.381
7037,1603170000000,11719.49,11753.5,11710.48,11750.89,4609.06
7038,1603173600000,11750.89,11799.77,11734.5,11784.1,10333.313
7039,1603177200000,11784.1,11848.0,11701.0,11730.01,22192.182
7040,1603180800000,11730.22,11759.0,11696.0,11734.89,9475.998
7041,1603184400000,11734.89,11815.0,11724.13,11777.98,8641.058
7042,1603188000000,11777.98,11840.0,11766.92,11829.05,9535.242
7043,1603191600000,11829.05,11937.63,11705.0,11774.2,47311.085
7044,1603195200000,11774.09,11887.05,11760.0,11872.48,16325.25
7045,1603198800000,11872.66,11949.0,11810.0,11929.74,18595.051
7046,1603202400000,11926.97,11970.0,11863.52,11907.9,22093.139
7047,1603206000000,11907.91,11980.0,11860.01,11920.79,28328.06
7048,1603209600000,11920.76,11989.0,11882.21,11961.05,19667.585
7049,1603213200000,11961.05,12045.78,11933.18,11957.1,23504.991
7050,1603216800000,11956.57,11971.81,11908.0,11957.29,12026.44
7051,1603220400000,11957.28,11976.32,11880.01,11905.27,10678.102
7052,1603224000000,11907.17,11907.17,11851.0,11889.62,12092.952
7053,1603227600000,11889.62,11932.33,11872.41,11914.76,5875.948
7054,1603231200000,11914.76,11947.64,11910.76,11942.31,5148.428
7055,1603234800000,11942.02,11954.83,11878.0,11900.03,6456.494
7056,1603238400000,11900.03,11974.0,11876.0,11966.2,7017.828
7057,1603242000000,11966.2,12010.99,11959.02,11981.88,11932.725
7058,1603245600000,11981.88,12129.99,11965.08,12115.48,22189.574
7059,1603249200000,12115.02,12232.9,12115.02,12172.67,36877.275
7060,1603252800000,12172.67,12294.96,12162.12,12261.34,20941.702
7061,1603256400000,12261.35,12273.79,12208.0,12221.61,11525.346
7062,1603260000000,12221.62,12274.95,12221.62,12227.48,8098.733
7063,1603263600000,12227.49,12244.41,12116.0,12193.32,16381.563
7064,1603267200000,12193.32,12203.32,12132.08,12146.58,9361.253
7065,1603270800000,12146.58,12198.73,12125.0,12190.03,7932.232
7066,1603274400000,12190.02,12253.0,12190.02,12212.59,10182.901
7067,1603278000000,12212.58,12382.23,12173.02,12329.99,26893.64
7068,1603281600000,12329.48,12436.99,12265.0,12401.27,39112.089
7069,1603285200000,12401.26,12472.4,12355.66,12471.06,30359.002
7070,1603288800000,12471.07,12888.88,12416.0,12738.51,73663.01
7071,1603292400000,12737.93,12742.47,12566.85,12729.81,25816.366
7072,1603296000000,12729.81,12919.61,12710.0,12822.92,40894.96
7073,1603299600000,12822.91,12854.89,12718.0,12758.7,17991.274
7074,1603303200000,12758.71,12787.6,12713.0,12758.47,10506.049
7075,1603306800000,12758.46,12786.06,12655.55,12680.0,15576.011
7076,1603310400000,12680.0,12836.84,12676.1,12830.64,10211.741
7077,1603314000000,12830.61,12994.83,12759.08,12907.61,30241.721
7078,1603317600000,12907.79,13220.0,12885.46,13204.52,46187.091
7079,1603321200000,13204.53,13240.0,12630.0,12796.07,62068.983
7080,1603324800000,12796.06,12940.0,12789.06,12905.47,14739.536
7081,1603328400000,12905.36,12908.93,12847.5,12849.78,8307.122
7082,1603332000000,12849.77,12865.0,12690.0,12794.0,16852.983
7083,1603335600000,12794.01,12814.0,12716.54,12724.73,7813.208
7084,1603339200000,12724.73,12780.0,12675.5,12755.77,8640.889
7085,1603342800000,12755.77,12796.3,12705.0,12765.0,9129.538
7086,1603346400000,12765.0,12828.69,12756.15,12812.17,6618.639
7087,1603350000000,12812.16,12812.16,12726.0,12751.88,7923.647
7088,1603353600000,12751.88,12856.42,12744.99,12812.22,10892.009
7089,1603357200000,12812.23,12902.99,12690.0,12873.81,22754.907
7090,1603360800000,12873.8,12981.85,12846.46,12959.11,15964.339
7091,1603364400000,12959.12,13031.37,12924.24,12970.46,16552.116
7092,1603368000000,12970.46,12974.92,12800.67,12850.26,19932.759
7093,1603371600000,12850.26,12965.0,12835.0,12922.27,13157.176
7094,1603375200000,12922.27,12933.84,12838.01,12926.23,13381.255
7095,1603378800000,12926.24,12979.74,12902.09,12932.33,11019.601
7096,1603382400000,12932.33,13075.0,12915.02,13045.0,19239.824
7097,1603386000000,13045.0,13074.99,12926.0,13046.89,20522.115
7098,1603389600000,13046.88,13059.47,13000.0,13043.58,7300.216
7099,1603393200000,13043.58,13149.0,13018.73,13072.17,19886.246
7100,1603396800000,13072.18,13178.16,13072.18,13102.33,15257.718
7101,1603400400000,13102.33,13147.99,12931.36,13133.71,17755.568
7102,1603404000000,13133.48,13188.27,13001.0,13007.88,19752.283
7103,1603407600000,13007.89,13058.9,12931.86,12968.87,20457.972
7104,1603411200000,12970.39,12973.32,12835.75,12912.62,18750.202
7105,1603414800000,12912.57,12941.0,12882.46,12907.17,7143.443
7106,1603418400000,12907.16,12992.3,12883.22,12984.73,8241.449
7107,1603422000000,12984.73,13000.0,12950.29,12959.76,6306.58
7108,1603425600000,12959.77,12977.01,12912.35,12921.01,5818.816
7109,1603429200000,12921.0,12990.59,12908.6,12987.1,6512.964
7110,1603432800000,12987.09,12991.0,12865.33,12877.81,12065.95
7111,1603436400000,12877.81,12919.24,12865.0,12889.36,8309.109
7112,1603440000000,12889.35,12961.83,12856.0,12919.12,9856.01
7113,1603443600000,12919.13,12979.5,12910.93,12947.89,7701.116
7114,1603447200000,12947.9,13043.0,12946.72,13017.09,13299.035
7115,1603450800000,13017.09,13028.16,12962.5,12971.7,9377.945
7116,1603454400000,12971.43,12983.45,12940.5,12975.55,7728.536
7117,1603458000000,12975.55,13015.3,12950.0,12956.01,9482.226
7118,1603461600000,12956.01,12966.0,12907.02,12934.92,10121.532
7119,1603465200000,12934.92,12964.2,12900.0,12925.26,9661.081
7120,1603468800000,12925.26,12955.0,12725.04,12793.61,37323.513
7121,1603472400000,12793.62,12834.0,12750.27,12788.34,10747.441
7122,1603476000000,12788.34,12877.6,12788.33,12858.01,8208.409
7123,1603479600000,12858.01,12918.0,12842.19,12918.0,6891.562
7124,1603483200000,12917.99,12944.08,12887.03,12926.98,6760.003
7125,1603486800000,12926.85,12927.98,12870.01,12905.27,5815.108
7126,1603490400000,12905.27,12940.99,12893.24,12934.54,4748.516
7127,1603494000000,12934.54,12975.0,12923.28,12925.82,6171.98
7128,1603497600000,12925.82,12936.0,12871.07,12909.24,5230.498
7129,1603501200000,12909.23,12974.72,12905.24,12967.3,5764.411
7130,1603504800000,12967.31,12992.23,12950.06,12990.13,5464.307
7131,1603508400000,12990.12,13015.02,12957.96,12971.48,6088.986
7132,1603512000000,12971.49,13003.28,12950.35,12967.01,4463.111
7133,1603515600000,12967.01,12974.25,12931.03,12965.89,3354.231
7134,1603519200000,12965.89,12978.99,12946.79,12949.81,3674.039
7135,1603522800000,12949.8,12975.0,12902.0,12926.21,5149.43
7136,1603526400000,12926.2,12945.85,12906.12,12933.22,4690.139
7137,1603530000000,12933.23,12964.55,12909.1,12948.69,4192.624
7138,1603533600000,12948.69,12987.92,12928.11,12976.09,5891.949
7139,1603537200000,12976.09,13000.0,12958.79,12991.99,4310.992
7140,1603540800000,12991.99,13000.0,12967.2,12976.57,4942.893
7141,1603544400000,12976.56,12999.0,12962.34,12989.35,4212.163
7142,1603548000000,12989.34,13148.0,12927.68,13069.0,32195.416
7143,1603551600000,13069.0,13177.59,13069.0,13103.61,26413.688
7144,1603555200000,13103.87,13124.91,13020.66,13078.51,12781.827
7145,1603558800000,13078.48,13149.33,13077.93,13127.12,8577.004
7146,1603562400000,13127.12,13133.09,13078.0,13105.16,5181.285
7147,1603566000000,13105.16,13132.0,13077.0,13119.0,5027.746
7148,1603569600000,13119.0,13132.0,13083.0,13094.11,5293.466
7149,1603573200000,13094.11,13122.92,13021.0,13058.84,5728.587
7150,1603576800000,13058.84,13088.99,13037.0,13069.31,4211.155
7151,1603580400000,13069.3,13119.0,13065.13,13110.88,3306.684
7152,1603584000000,13110.88,13139.31,13070.0,13131.65,5825.188
7153,1603587600000,13131.65,13167.0,13108.06,13137.32,6992.979
7154,1603591200000,13137.31,13159.59,13118.0,13128.43,3558.256
7155,1603594800000,13128.42,13369.0,13128.42,13300.61,25485.948
7156,1603598400000,13300.61,13345.0,13256.0,13312.38,13514.596
7157,1603602000000,13312.38,13312.38,12715.0,12947.65,39938.029
7158,1603605600000,12947.65,13045.6,12917.0,13011.0,14361.121
7159,1603609200000,13011.01,13030.0,12985.01,13019.26,5555.431
7160,1603612800000,13019.26,13023.0,12935.0,13016.4,8953.25
7161,1603616400000,13016.4,13016.4,12961.69,12990.83,4796.807
7162,1603620000000,12990.84,12998.98,12924.0,12979.94,8007.562
7163,1603623600000,12979.93,12979.94,12887.42,12947.62,11073.532
7164,1603627200000,12947.62,12993.07,12930.51,12969.79,5305.406
7165,1603630800000,12969.78,13017.65,12946.01,12981.06,6265.188
7166,1603634400000,12981.07,13000.0,12966.89,12983.9,3753.853
7167,1603638000000,12984.04,12998.0,12931.0,12939.37,5382.345
7168,1603641600000,12939.17,12998.0,12909.26,12996.07,7356.988
7169,1603645200000,12996.08,13040.0,12986.0,13000.0,6528.33
7170,1603648800000,13000.01,13000.01,12929.92,12982.88,5007.4
7171,1603652400000,12982.88,13047.0,12977.86,13038.35,4261.851
7172,1603656000000,13038.34,13045.9,13009.68,13015.8,3493.415
7173,1603659600000,13015.79,13033.65,12991.61,13016.19,3215.946
7174,1603663200000,13016.19,13017.0,12976.01,13006.57,4593.513
7175,1603666800000,13006.57,13034.0,13005.01,13023.81,2785.718
7176,1603670400000,13024.21,13046.75,12964.11,13044.58,7520.35
7177,1603674000000,13044.58,13097.0,13043.51,13070.06,9426.268
7178,1603677600000,13070.06,13117.48,13054.84,13084.05,6291.072
7179,1603681200000,13084.05,13128.2,13076.22,13086.21,5531.718
7180,1603684800000,13086.22,13137.16,13039.0,13103.03,8436.306
7181,1603688400000,13103.03,13144.0,13086.01,13100.59,7560.565
7182,1603692000000,13100.59,13105.0,13060.36,13074.4,5417.086
7183,1603695600000,13074.4,13087.41,13018.03,13033.7,8267.005
7184,1603699200000,13033.69,13065.0,12830.0,13047.65,22183.018
7185,1603702800000,13048.04,13105.41,13041.82,13082.5,6954.79
7186,1603706400000,13082.51,13114.56,13056.79,13105.57,6261.906
7187,1603710000000,13105.57,13179.06,13105.41,13139.8,15590.801
7188,1603713600000,13139.8,13158.87,13085.0,13134.26,9812.002
7189,1603717200000,13134.25,13240.0,13114.0,13197.26,17229.795
7190,1603720800000,13197.25,13225.0,13124.09,13162.6,16965.633
7191,1603724400000,13162.6,13164.09,12921.0,12974.55,40525.691
7192,1603728000000,12974.0,13035.27,12814.0,12841.49,39696.649
7193,1603731600000,12841.49,12925.0,12729.0,12871.58,34210.436
7194,1603735200000,12871.57,12974.1,12851.24,12961.1,13605.042
7195,1603738800000,12961.09,13012.67,12913.83,12997.57,10827.796
7196,1603742400000,12997.88,13045.12,12980.9,12991.0,8521.648
7197,1603746000000,12990.99,13039.0,12990.93,13010.32,4763.161
7198,1603749600000,13010.32,13037.0,12978.0,13036.99,4743.481
7199,1603753200000,13036.99,13087.47,13026.9,13047.24,6161.077
7200,1603756800000,13047.24,13128.43,13041.3,13086.43,7016.181
7201,1603760400000,13086.43,13101.56,13058.01,13089.16,4205.572
7202,1603764000000,13089.15,13118.88,13045.02,13065.37,6887.029
7203,1603767600000,13065.38,13105.88,13056.26,13078.89,4758.038
7204,1603771200000,13079.14,13117.09,13078.8,13115.99,4732.798
7205,1603774800000,13115.98,13139.16,13077.0,13081.25,6939.452
7206,1603778400000,13081.25,13096.33,13055.0,13096.33,5501.487
7207,1603782000000,13096.33,13158.0,13079.0,13138.51,9343.95
7208,1603785600000,13138.51,13170.0,13117.89,13134.03,9424.428
7209,1603789200000,13134.03,13140.0,13080.06,13138.53,9485.789
7210,1603792800000,13138.53,13297.71,13125.88,13257.71,28434.19
7211,1603796400000,13257.71,13510.51,13241.0,13448.85,50671.077
7212,1603800000000,13448.85,13463.0,13350.0,13383.48,19715.385
7213,1603803600000,13383.45,13439.75,13308.88,13390.85,19237.605
7214,1603807200000,13390.85,13418.0,13335.0,13385.02,13789.652
7215,1603810800000,13385.01,13650.57,13383.72,13605.24,43674.709
7216,1603814400000,13605.16,13665.0,13512.74,13638.99,33212.782
7217,1603818000000,13638.99,13744.0,13586.38,13669.6,29851.51
7218,1603821600000,13669.59,13744.0,13516.26,13625.0,34205.487
7219,1603825200000,13625.01,13675.79,13595.0,13650.0,9008.264
7220,1603828800000,13650.01,13705.0,13553.28,13595.77,13748.426
7221,1603832400000,13595.76,13740.0,13588.0,13686.38,12460.03
7222,1603836000000,13686.37,13728.66,13624.23,13721.49,11982.793
7223,1603839600000,13721.48,13787.83,13550.22,13629.38,23222.872
7224,1603843200000,13629.89,13745.0,13589.23,13708.0,11124.764
7225,1603846800000,13708.0,13745.08,13641.5,13712.01,8580.081
7226,1603850400000,13712.0,13863.0,13689.0,13835.97,19237.773
7227,1603854000000,13835.97,13841.63,13726.54,13776.15,17881.319
7228,1603857600000,13776.16,13817.0,13705.0,13737.84,10371.047
7229,1603861200000,13737.85,13763.75,13660.97,13721.93,12445.965
7230,1603864800000,13721.92,13772.46,13689.34,13703.87,7876.228
7231,1603868400000,13703.87,13718.82,13521.23,13657.91,27274.684
7232,1603872000000,13657.91,13685.0,13564.0,13679.0,15709.649
7233,1603875600000,13678.99,13700.75,13582.03,13600.49,11705.441
7234,1603879200000,13600.49,13632.0,13513.42,13558.01,19056.504
7235,1603882800000,13558.01,13578.52,13301.0,13314.95,57733.735
7236,1603886400000,13314.85,13371.77,13156.42,13287.02,47674.098
7237,1603890000000,13286.01,13330.67,13091.0,13103.41,30070.021
7238,1603893600000,13103.41,13153.0,12876.0,13065.47,58714.69
7239,1603897200000,13065.47,13233.36,13034.35,13208.65,24129.395
7240,1603900800000,13208.65,13212.3,13031.0,13135.0,21523.081
7241,1603904400000,13135.0,13213.97,12996.01,13175.94,20768.963
7242,1603908000000,13175.94,13235.01,13128.06,13204.78,12830.481
7243,1603911600000,13204.74,13247.27,13135.82,13156.48,11362.742
7244,1603915200000,13156.47,13215.0,13142.65,13187.67,6802.056
7245,1603918800000,13187.68,13204.27,13090.1,13183.44,7057.022
7246,1603922400000,13183.44,13270.93,13177.9,13250.42,9591.205
7247,1603926000000,13250.42,13295.84,13225.35,13256.17,7472.845
7248,1603929600000,13255.79,13295.84,13227.11,13235.74,6154.361
7249,1603933200000,13235.73,13286.52,13134.03,13272.79,11334.355
7250,1603936800000,13272.79,13281.23,13203.58,13229.01,6697.308
7251,1603940400000,13229.01,13270.66,13166.66,13269.91,7563.066
7252,1603944000000,13269.92,13290.0,13225.58,13226.03,6372.379
7253,1603947600000,13226.03,13281.52,13226.03,13273.7,5813.382
7254,1603951200000,13273.71,13338.25,13241.0,13271.96,9394.213
7255,1603954800000,13271.95,13287.58,13110.63,13131.05,14755.411
7256,1603958400000,13131.06,13181.06,13079.43,13118.31,13498.577
7257,1603962000000,13118.3,13205.0,13115.01,13182.11,8304.718
7258,1603965600000,13182.12,13191.0,13034.0,13090.01,15839.583
7259,1603969200000,13090.02,13164.0,13041.0,13043.12,10794.448
7260,1603972800000,13043.02,13139.0,12965.0,13124.68,27599.778
7261,1603976400000,13124.67,13240.0,13086.45,13224.25,22186.901
7262,1603980000000,13224.24,13475.24,13218.0,13417.98,43353.608
7263,1603983600000,13417.99,13470.07,13355.5,13429.04,19585.234
7264,1603987200000,13428.88,13611.22,13388.05,13536.0,31375.829
7265,1603990800000,13536.01,13637.22,13500.0,13573.52,19311.333
7266,1603994400000,13573.53,13624.87,13475.0,13547.21,19343.452
7267,1603998000000,13547.21,13577.19,13481.33,13482.02,12816.286
7268,1604001600000,13482.09,13521.66,13423.47,13472.98,15334.202
7269,1604005200000,13473.31,13540.0,13411.1,13504.3,8547.313
7270,1604008800000,13504.57,13515.0,13373.74,13388.65,11043.416
7271,1604012400000,13388.65,13478.7,13385.12,13446.65,8333.183
7272,1604016000000,13446.65,13595.0,13325.0,13576.75,21658.633
7273,1604019600000,13576.76,13665.65,13529.17,13549.1,17563.598
7274,1604023200000,13549.09,13570.0,13435.01,13451.35,11219.074
7275,1604026800000,13453.48,13507.0,13394.18,13425.56,11632.219
7276,1604030400000,13425.56,13460.05,13370.0,13413.82,9825.851
7277,1604034000000,13413.68,13489.17,13166.25,13177.72,28710.345
7278,1604037600000,13177.73,13265.0,13132.0,13195.0,21261.318
7279,1604041200000,13195.01,13255.0,13100.0,13215.0,20448.659
7280,1604044800000,13215.0,13332.99,13183.14,13234.18,18091.579
7281,1604048400000,13235.01,13292.99,13140.11,13270.1,18972.506
7282,1604052000000,13270.1,13328.96,13203.09,13294.56,13384.145
7283,1604055600000,13294.62,13362.0,13238.81,13339.0,13293.952
7284,1604059200000,13338.99,13358.0,13276.5,13322.01,9891.943
7285,1604062800000,13322.0,13336.12,13212.78,13253.62,13186.671
7286,1604066400000,13253.62,13356.68,13244.19,13341.78,13009.832
7287,1604070000000,13341.53,13546.89,13339.92,13540.01,26132.494
7288,1604073600000,13540.01,13574.0,13482.4,13512.75,15939.724
7289,1604077200000,13512.75,13560.0,13451.3,13507.72,10463.893
7290,1604080800000,13507.72,13543.0,13475.75,13512.62,6326.709
7291,1604084400000,13512.63,13530.7,13465.28,13526.19,5281.725
7292,1604088000000,13526.08,13656.36,13499.48,13618.84,17081.406
7293,1604091600000,13617.76,13628.6,13456.0,13537.36,14518.593
7294,1604095200000,13537.37,13589.0,13518.92,13545.01,6127.495
7295,1604098800000,13545.01,13626.0,13527.0,13549.12,5868.209
7296,1604102400000,13549.12,13636.55,13501.16,13603.25,8122.144
7297,1604106000000,13603.25,13645.55,13562.5,13625.92,6578.937
7298,1604109600000,13624.96,13735.0,13550.0,13600.62,21316.312
7299,1604113200000,13600.63,13611.07,13403.36,13484.59,19599.934
7300,1604116800000,13484.44,13510.43,13437.1,13506.48,6678.732
7301,1604120400000,13506.49,13514.32,13463.43,13464.15,3931.783
7302,1604124000000,13464.16,13609.0,13452.4,13603.31,11051.859
7303,1604127600000,13603.3,13607.04,13541.92,13565.0,5832.105
7304,1604131200000,13565.01,13830.0,13563.88,13732.16,33159.131
7305,1604134800000,13732.15,14000.0,13709.55,13890.98,29440.464
7306,1604138400000,13890.97,14140.0,13500.02,13815.0,76788.349
7307,1604142000000,13816.36,13946.0,13801.72,13929.99,16712.928
7308,1604145600000,13929.61,13937.25,13842.44,13870.68,13875.091
7309,1604149200000,13870.68,13924.53,13811.0,13855.0,11850.81
7310,1604152800000,13855.0,13863.67,13767.64,13802.14,13344.154
7311,1604156400000,13802.14,13853.91,13726.31,13841.56,13869.877
7312,1604160000000,13841.06,13875.0,13791.24,13813.74,8101.317
7313,1604163600000,13813.73,13814.07,13725.0,13772.19,9136.669
7314,1604167200000,13772.18,13772.18,13692.01,13708.99,11390.704
7315,1604170800000,13708.99,13806.0,13671.0,13773.19,8847.771
7316,1604174400000,13773.2,13833.0,13739.2,13828.6,6698.345
7317,1604178000000,13828.61,13839.09,13800.15,13829.58,3883.139
7318,1604181600000,13829.58,13892.4,13806.0,13859.11,6647.755
7319,1604185200000,13859.11,13859.11,13752.99,13783.73,10994.92
7320,1604188800000,13783.73,13891.52,13653.0,13720.66,23570.687
7321,1604192400000,13720.01,13763.14,13699.99,13749.99,5568.987
7322,1604196000000,13749.99,13765.0,13681.98,13708.39,5149.473
7323,1604199600000,13708.39,13727.9,13628.37,13680.13,8501.398
7324,1604203200000,13680.13,13694.72,13605.9,13666.99,6970.417
7325,1604206800000,13666.99,13749.13,13647.61,13690.31,7027.376
7326,1604210400000,13690.31,13738.69,13676.4,13707.04,4139.761
7327,1604214000000,13707.04,13800.17,13702.53,13784.71,7603.195
7328,1604217600000,13784.71,13807.0,13722.31,13744.53,6247.058
7329,1604221200000,13744.54,13754.33,13659.4,13681.39,7150.353
7330,1604224800000,13681.39,13738.9,13675.82,13720.01,5477.206
7331,1604228400000,13720.0,13775.68,13650.0,13688.98,10710.181
7332,1604232000000,13688.99,13765.0,13660.0,13751.56,9247.153
7333,1604235600000,13752.92,13790.0,13727.3,13787.06,9572.663
7334,1604239200000,13787.06,13850.0,13760.01,13785.12,14442.359
7335,1604242800000,13785.12,13855.0,13782.15,13790.77,8716.795
7336,1604246400000,13790.02,13822.5,13752.0,13796.57,8285.336
7337,1604250000000,13796.55,13825.59,13760.11,13800.93,5323.185
7338,1604253600000,13800.93,13821.58,13780.17,13785.01,3414.231
7339,1604257200000,13785.01,13820.0,13771.6,13782.0,3671.214
7340,1604260800000,13782.0,13837.42,13778.0,13812.66,5253.139
7341,1604264400000,13812.67,13858.75,13771.0,13805.15,7916.849
7342,1604268000000,13805.16,13814.2,13651.29,13694.23,14237.214
7343,1604271600000,13694.23,13754.35,13631.0,13752.86,10199.001
7344,1604275200000,13752.87,13823.75,13752.87,13795.2,10794.521
7345,1604278800000,13795.2,13805.5,13742.06,13748.58,5796.406
7346,1604282400000,13748.59,13760.69,13650.0,13712.0,11341.666
7347,1604286000000,13712.0,13729.0,13636.58,13688.53,8920.658
7348,1604289600000,13688.53,13716.73,13643.09,13690.57,6903.101
7349,1604293200000,13690.86,13702.5,13632.76,13680.01,6033.288
7350,1604296800000,13678.61,13750.5,13665.81,13727.01,6654.592
7351,1604300400000,13727.03,13752.92,13708.0,13732.14,3636.361
7352,1604304000000,13732.13,13732.14,13429.01,13443.64,40886.094
7353,1604307600000,13443.63,13573.66,13416.0,13559.53,18984.46
7354,1604311200000,13559.54,13560.44,13460.0,13488.7,10334.062
7355,1604314800000,13488.7,13508.05,13356.66,13406.01,25467.293
7356,1604318400000,13406.0,13431.19,13195.0,13295.39,46814.146
7357,1604322000000,13295.42,13430.0,13272.31,13388.06,19780.808
7358,1604325600000,13388.06,13492.0,13329.53,13456.13,19326.527
7359,1604329200000,13455.86,13527.1,13434.86,13488.13,13426.741
7360,1604332800000,13488.13,13540.0,13468.17,13511.58,10190.673
7361,1604336400000,13511.58,13543.82,13479.25,13503.97,5957.076
7362,1604340000000,13503.98,13520.0,13440.03,13449.99,8445.857
7363,1604343600000,13449.99,13549.73,13448.51,13545.84,6167.4
7364,1604347200000,13545.84,13696.99,13539.19,13652.3,19995.889
7365,1604350800000,13652.29,13659.16,13581.0,13595.0,8645.968
7366,1604354400000,13595.01,13637.42,13529.68,13571.41,7517.424
7367,1604358000000,13571.41,13594.89,13523.21,13540.54,5970.757
7368,1604361600000,13541.55,13564.94,13450.0,13519.46,13519.481
7369,1604365200000,13519.47,13599.99,13514.06,13588.0,7415.028
7370,1604368800000,13588.01,13632.74,13380.0,13422.31,20878.991
7371,1604372400000,13422.31,13470.37,13303.86,13386.5,25314.155
7372,1604376000000,13386.49,13411.0,13303.0,13410.94,16319.296
7373,1604379600000,13411.0,13446.82,13342.98,13366.67,8712.564
7374,1604383200000,13366.67,13445.89,13276.33,13417.0,16973.472
7375,1604386800000,13417.0,13443.5,13384.45,13436.33,6873.378
7376,1604390400000,13436.34,13549.0,13395.0,13510.52,17531.036
7377,1604394000000,13510.51,13597.01,13466.0,13553.89,12396.354
7378,1604397600000,13553.89,13572.21,13489.0,13540.0,12357.378
7379,1604401200000,13540.0,13543.57,13456.0,13523.49,10222.718
7380,1604404800000,13523.5,13540.0,13465.88,13505.74,7134.21
7381,1604408400000,13505.75,13738.99,13477.59,13689.65,27383.883
7382,1604412000000,13689.78,13784.0,13661.6,13775.35,19043.759
7383,1604415600000,13775.36,13790.0,13665.03,13701.33,21122.758
7384,1604419200000,13701.33,13740.0,13670.0,13708.0,8726.123
7385,1604422800000,13708.01,13758.0,13695.0,13720.79,7304.854
7386,1604426400000,13720.8,13770.16,13720.79,13729.76,7416.726
7387,1604430000000,13729.77,13760.0,13706.5,13711.49,5018.724
7388,1604433600000,13712.05,13755.9,13677.77,13722.29,6523.422
7389,1604437200000,13722.28,13769.03,13720.0,13722.71,5263.183
7390,1604440800000,13722.51,13842.52,13637.02,13817.03,19725.907
7391,1604444400000,13816.89,14070.0,13816.89,14016.55,45553.11
7392,1604448000000,14016.55,14038.45,13778.58,13795.99,26819.379
7393,1604451600000,13792.9,13867.0,13686.85,13804.75,25410.641
7394,1604455200000,13804.76,13869.08,13689.19,13749.57,18586.646
7395,1604458800000,13749.58,13956.28,13746.81,13890.02,25131.719
